query,initial_ms,optimized_ms,speedup_x,docs_initial,docs_optimized,

Q1,251023.08,8061.61,31.138082839532053,2865397,488876

Q2,168419.31,5.72,29443.935314685317,2865397,0

Q3,140364.61,53507.47,2.6232712927746347,2865397,488876

Q4,191335.83,29613.5,6.461101524642477,2865397,488876

Q5,45939.93,16372.99,2.80583631945051,2865397,488876

